0 0
0.1 0.0904836781156323
0.2 0.163745612355451
0.3 0.222243671308466
0.4 0.268123901462412
0.5 0.303257664968002
 
 
0 0
0.1 0.0904839123951628
0.2 0.16374736810873
0.3 0.222249227750453
0.4 0.268136263969654
0.5 0.303280352109014
0.6 0.329311296898991
0.7 0.34764597499926
0.8 0.359514110011615
0.9 0.365981066019468
1 0.367967996813703
1.1 0.366269645415096
1.2 0.361570069030849
1.3 0.354456555667659
1.4 0.345431760364746
1.5 0.334924577193741
1.6 0.323299631829036
1.7 0.310865530951628
1.8 0.297882424529381
1.9 0.284568187688368
2 0.271104376589025
2.1 0.257640948676625
2.2 0.244300789019764
2.3 0.23118347469301
2.4 0.218368519901097
2.5 0.205918456620532
 
 
0 0
0.1 0.090483759692356
0.2 0.163746223712242
0.3 0.222245606067619
0.4 0.268128206084898
0.5 0.303265564587224
0.6 0.329287261561041
0.7 0.347610034349949
0.8 0.359463532307436
0.9 0.36591309336422
1 0.367879879148975
1.1 0.36615866291706
1.2 0.361433544481529
1.3 0.354291859638941
1.4 0.345236309337184
1.5 0.334695826162423
1.6 0.323035063475265
1.7 0.310562640373813
1.8 0.297538701383497
1.9 0.284181096002978
2 0.270671332530704
2.1 0.257159295918372
2.2 0.243767774037244
2.3 0.230596218938071
2.4 0.217723991879717
2.5 0.205213441856671
2.6 0.193112291332723
2.7 0.18145590464708
2.8 0.170269231647858
2.9 0.159568433327578
3 0.149362341040708
3.1 0.139653695566629
3.2 0.130440248652123
3.3 0.121715702438118
3.4 0.11347041233785
3.5 0.10569210751667
3.6 0.0983667431130657
3.7 0.0914784665744371
3.8 0.0850103878632409
3.9 0.078944926953359
4 0.0732641321816693
4.1 0.0679496300626343
4.2 0.0629831008862402
4.3 0.0583465956601986
4.4 0.0540222069278696
4.5 0.049992500457604
 
 
0 0
0.1 0.090483759625313
0.2 0.163746223209805
0.3 0.222245604477554
0.4 0.268128202547175
0.5 0.303265558094961
0.6 0.329287251008714
0.7 0.347610018570903
0.8 0.359463510102468
0.9 0.365913063522703
1 0.367879840463794
1.1 0.366158614194454
1.2 0.361433484546537
1.3 0.354291787337687
1.4 0.345236223536063
1.5 0.334695725744868
1.6 0.323034947337005
1.7 0.310562507416182
1.8 0.297538550505609
1.9 0.284180926092879
2 0.270671142455627
2.1 0.25715908451394
2.2 0.243767540096645
2.3 0.230595961199865
2.4 0.217723709015595
2.5 0.205213132458301
2.6 0.193111953898099
2.7 0.181455537566318
2.8 0.17026883318803
2.9 0.159568001617042
3 0.149361874052448
3.1 0.139653191100477
3.2 0.130439704316088
3.3 0.121715115628661
3.4 0.113469780218286
3.5 0.105691426993904
3.6 0.0983660108146839
3.7 0.091477678820664
3.8 0.0850095406391517
3.9 0.0789440158764516
4 0.0732631524724335
4.1 0.0679485765040089
4.2 0.0629819677870004
4.3 0.0583453768082513
4.4 0.0540208955503368
4.5 0.0499910891652372
4.6 0.0462389468166269
4.7 0.0427483681983171
4.8 0.0395034121829377
4.9 0.0364889125856526
5 0.0336904331027085
5.1 0.0310941795601404
5.2 0.0286869693316762
5.3 0.0264563116204366
5.4 0.0243904870747112
5.5 0.0224782784327313
5.6 0.020709136112485
5.7 0.0190731740679159
5.8 0.0175610931663028
5.9 0.0161641026875402
5.99999999999999 0.0148739640187886
6.09999999999999 0.013683062339993
6.19999999999999 0.0125842144115622
6.29999999999999 0.0115705851827079
6.39999999999999 0.0106359341667888
6.49999999999999 0.00977447173364485
 
 
0 0
0.1 0.09048375962736
0.2 0.163746223225146
0.3 0.222245604526104
0.4 0.268128202655192
0.5 0.30326555829319
0.6 0.329287251330909
0.7 0.347610019052687
0.8 0.359463510780455
0.9 0.365913064433858
1 0.367879841644973
1.1 0.366158615682107
1.2 0.361433486376539
1.3 0.35429178954527
1.4 0.345236226155838
1.5 0.334695728810928
1.6 0.323034950883067
1.7 0.310562511475793
1.8 0.29753855511238
1.9 0.284180931280763
2 0.27067114825921
2.1 0.257159090968774
2.2 0.24376754723958
