0 0
0.01 -0.0444215214927236
0.02 -0.0887992043068066
0.03 -0.133089253027101
0.04 -0.177247958722715
0.05 -0.221231742082481
0.06 -0.264997196422431
0.07 -0.308501130523017
0.08 -0.351700611253575
0.09 -0.394553005942148
0.1 -0.437016024448821
0.11 -0.479047760900946
0.12 -0.520606735049197
0.13 -0.561651933203566
0.14 -0.602142848708931
0.15 -0.642039521920199
0.16 -0.681302579637714
0.17 -0.719893273963773
0.18 -0.757773520542209
0.19 -0.794905936142961
0.2 -0.831253875554907
0.21 -0.866781467750178
0.22 -0.90145365128457
0.23 -0.935236208898962
0.24 -0.968095801287601
0.25 -0.999999999999998
0.26 -1.03091731944386
0.27 -1.06081724795758
0.28 -1.08967027792159
0.29 -1.11744793487877
0.3 -1.14412280563536
0.31 -1.1696685653144
0.32 -1.19406000333528
0.33 -1.21727304829347
0.34 -1.23928479171616
0.35 -1.26007351067009
0.36 -1.27961868919951
0.37 -1.29790103857292
0.38 -1.31490251631875
0.39 -1.33060634403109
0.4 -1.34499702392792
0.41 -1.35806035414559
0.42 -1.36978344275433
0.43 -1.38015472048103
0.44 -1.38916395212671
0.45 -1.39680224666745
0.46 -1.4030620660287
0.47 -1.40793723252451
0.48 -1.41142293495415
0.49 -1.41351573335013
0.5 -1.41421356237313
0.51 -1.41351573335013
0.52 -1.41142293495414
0.53 -1.40793723252451
0.54 -1.4030620660287
0.55 -1.39680224666746
0.56 -1.38916395212673
0.57 -1.38015472048105
0.58 -1.36978344275435
0.59 -1.35806035414561
0.6 -1.34499702392794
0.61 -1.33060634403111
0.62 -1.31490251631877
0.63 -1.29790103857293
0.64 -1.27961868919952
0.65 -1.2600735106701
0.66 -1.23928479171617
0.67 -1.21727304829348
0.68 -1.19406000333527
0.69 -1.16966856531439
0.7 -1.14412280563534
0.71 -1.11744793487875
0.72 -1.08967027792156
0.73 -1.06081724795755
0.74 -1.03091731944382
0.75 -0.99999999999996
0.76 -0.968095801287559
0.77 -0.935236208898914
0.78 -0.90145365128452
0.79 -0.866781467750124
0.8 -0.831253875554862
0.81 -0.794905936142919
0.82 -0.757773520542163
0.83 -0.719893273963737
0.84 -0.681302579637679
0.85 -0.642039521920176
0.86 -0.602142848708909
0.87 -0.561651933203553
0.88 -0.520606735049185
0.89 -0.479047760900935
0.9 -0.437016024448809
0.91 -0.39455300594214
0.92 -0.351700611253568
0.93 -0.308501130523014
0.94 -0.264997196422427
0.95 -0.221231742082469
0.96 -0.177247958722706
0.97 -0.133089253027092
0.98 -0.0887992043068021
0.99 -0.0444215214927196
1 0
0 0
0.01 -0.0887992043068043
0.02 -0.177247958722709
0.03 -0.264997196422423
0.04 -0.351700611253562
0.05 -0.437016024448809
0.06 -0.520606735049187
0.07 -0.602142848708911
0.08 -0.681302579637689
0.09 -0.75777352054218
0.1 -0.831253875554878
0.11 -0.90145365128453
0.12 -0.968095801287564
0.13 -1.03091731944382
0.14 -1.08967027792155
0.15 -1.14412280563532
0.16 -1.19406000333524
0.17 -1.23928479171613
0.18 -1.27961868919947
0.19 -1.31490251631871
0.2 -1.34499702392787
0.21 -1.36978344275427
0.22 -1.38916395212665
0.23 -1.40306206602863
0.24 -1.41142293495407
