0 1
0.188495559215388 0.943728765315579
0.376991118430775 0.880914601916887
0.565486677646163 0.805014581089653
0.75398223686155 0.709485774119605
0.942477796076938 0.587785252292473
1.13097335529233 0.436036315616578
1.31946891450771 0.261027178990607
1.5079644737231 0.0722122860358428
1.69646003293849 -0.120953919626436
1.88495559215388 -0.309016994374947
2.07345115136926 -0.483395907697444
2.26194671058465 -0.639003281517803
2.45044226980004 -0.771625150868934
2.63893782901543 -0.877047550783748
2.82743338823081 -0.951056516295153
3.0159289474462 -0.990290929959438
3.20442450666159 -0.994801064426392
3.39292006587698 -0.965490039869183
3.58141562509236 -0.903260976460979
3.76991118430775 -0.809016994374948
3.95840674352314 -0.68454775370555
4.14690230273853 -0.535189074232424
4.33539786195391 -0.367163315656503
4.5238934211693 -0.186692837678717
4.71238898038469 0
4.90088453960008 0.186692837678717
5.08938009881546 0.367163315656503
5.27787565803085 0.535189074232425
5.46637121724624 0.684547753705549
5.65486677646163 0.809016994374947
5.84336233567702 0.903260976460979
6.0318578948924 0.965490039869183
6.22035345410779 0.994801064426392
6.40884901332318 0.990290929959438
6.59734457253857 0.951056516295154
6.78584013175395 0.877047550783748
6.97433569096934 0.771625150868934
7.16283125018473 0.639003281517803
7.35132680940012 0.483395907697444
7.5398223686155 0.309016994374948
7.72831792783089 0.120953919626436
7.91681348704628 -0.072212286035843
8.10530904626167 -0.261027178990607
8.29380460547705 -0.436036315616578
8.48230016469244 -0.587785252292472
8.67079572390783 -0.709485774119605
8.85929128312322 -0.805014581089652
9.0477868423386 -0.880914601916887
9.23628240155399 -0.943728765315579
9.42477796076938 -1
