0 -0.292742952646023 0
0.188495559215388 -0.310098610098925 -0.187381314585725
0.376991118430775 -0.362165582457633 -0.368124552684678
0.565486677646163 -0.448943869722145 -0.535826794978997
0.75398223686155 -0.570433471892461 -0.684547105928689
0.942477796076938 -0.726634388968582 -0.809016994374947
1.13097335529233 -0.875112272889099 -0.90482705246602
1.31946891450771 -0.973432775592601 -0.968583161128631
1.5079644737231 -1.02159589707909 -0.998026728428272
1.69646003293849 -1.01960163734856 -0.992114701314478
1.88495559215388 -0.96744999640102 -0.951056516295154
2.07345115136926 -0.879041775602829 -0.876306680043863
2.26194671058465 -0.768277776320357 -0.770513242775789
2.45044226980004 -0.635157998553602 -0.63742398974869
2.63893782901543 -0.479682442302564 -0.481753674101715
2.82743338823081 -0.301851107567245 -0.309016994374948
3.0159289474462 -0.115237484252545 -0.125333233564305
3.20442450666159 0.0665849377366345 0.0627905195293133
3.39292006587698 0.243616158400293 0.248689887164855
3.58141562509236 0.41585617773843 0.425779291565072
3.76991118430775 0.583304995751046 0.587785252292473
3.95840674352314 0.731852891365917 0.728968627421412
4.14690230273853 0.847390143510816 0.844327925502015
4.33539786195391 0.929916752185744 0.929776485888251
4.5238934211693 0.979432717390701 0.982287250728689
4.71238898038469 0.995938039125687 1
4.90088453960008 0.979432717390701 0.982287250728689
5.08938009881546 0.929916752185744 0.929776485888252
5.27787565803085 0.847390143510816 0.844327925502015
5.46637121724624 0.731852891365918 0.728968627421412
5.65486677646163 0.583304995751047 0.587785252292473
5.84336233567702 0.415856177738431 0.425779291565073
6.0318578948924 0.243616158400293 0.248689887164855
6.22035345410779 0.0665849377366344 0.0627905195293133
6.40884901332318 -0.115237484252545 -0.125333233564304
6.59734457253857 -0.301851107567245 -0.309016994374947
6.78584013175395 -0.479682442302564 -0.481753674101715
6.97433569096934 -0.635157998553602 -0.63742398974869
7.16283125018473 -0.768277776320357 -0.770513242775789
7.35132680940012 -0.879041775602829 -0.876306680043864
7.5398223686155 -0.967449996401019 -0.951056516295153
7.72831792783089 -1.01960163734856 -0.992114701314478
7.91681348704628 -1.02159589707909 -0.998026728428272
8.10530904626167 -0.9734327755926 -0.968583161128631
8.29380460547705 -0.875112272889098 -0.904827052466019
8.48230016469244 -0.726634388968582 -0.809016994374948
8.67079572390783 -0.570433471892461 -0.684547105928688
8.85929128312322 -0.448943869722145 -0.535826794978997
9.0477868423386 -0.362165582457632 -0.368124552684678
9.23628240155399 -0.310098610098925 -0.187381314585724
9.42477796076938 -0.292742952646023 -3.67381906146713E-16
